satisfaction,evaluation,averageMonthlyHours,yearsAtCompany,turnover
82.0,89.0,259,2,0
59.0,48.0,275,3,0
97.0,57.0,264,2,0
69.0,88.0,298,10,0
73.0,84.0,274,8,0
48.0,74.0,285,8,0
94.0,49.0,286,8,0
74.0,73.0,288,8,0
65.0,63.0,268,8,0
93.0,94.0,289,6,0
57.0,67.0,268,6,0
90.0,49.0,283,6,0
55.0,86.0,255,6,0
59.0,73.0,284,6,0
72.0,98.0,266,3,0
87.0,52.0,277,3,0
86.0,82.0,276,2,0
61.0,50.0,283,3,0
45.0,63.0,267,5,0
51.0,63.0,273,2,0
87.0,92.0,282,3,0
29.0,38.0,282,5,0
57.0,64.0,282,3,0
69.0,83.0,276,3,0
61.0,90.0,281,3,0
96.0,85.0,275,3,0
16.0,61.0,256,2,0
96.0,82.0,263,3,0
77.0,81.0,279,3,0
85.0,87.0,273,5,0
37.0,49.0,284,3,0
68.0,65.0,285,3,0
87.0,60.0,282,2,0
95.0,80.0,270,2,0
84.0,63.0,298,3,0
44.0,51.0,276,4,0
94.0,73.0,271,2,0
85.0,94.0,278,4,0
75.0,51.0,276,2,0
76.0,67.0,269,3,0
13.0,97.0,278,6,0
60.0,79.0,275,3,0
45.0,55.0,258,2,0
49.0,100.0,280,4,0
19.0,36.0,283,5,0
68.0,89.0,287,5,0
53.0,91.0,283,3,0
100.0,77.0,266,3,0
99.0,86.0,274,2,0
29.0,75.0,279,10,0
54.0,83.0,264,8,0
25.0,90.0,296,8,0
71.0,76.0,265,8,0
96.0,84.0,287,8,0
80.0,90.0,263,8,0
82.0,87.0,273,6,0
19.0,97.0,255,6,0
43.0,74.0,270,6,0
62.0,84.0,280,6,0
75.0,85.0,298,6,0
56.0,48.0,258,2,0
88.0,91.0,277,4,0
63.0,57.0,272,3,0
75.0,93.0,276,2,0
74.0,100.0,290,4,0
55.0,68.0,282,3,0
87.0,55.0,265,3,0
13.0,90.0,263,6,0
33.0,64.0,274,3,0
89.0,97.0,270,2,0
56.0,94.0,276,3,0
95.0,61.0,285,2,0
57.0,59.0,272,2,0
72.0,53.0,265,3,0
28.0,44.0,268,2,0
54.0,61.0,285,5,0
54.0,95.0,278,3,0
99.0,80.0,263,2,0
37.0,69.0,261,3,0
77.0,87.0,283,4,0
70.0,88.0,285,2,0
80.0,74.0,295,3,0
52.0,63.0,256,3,0
69.0,55.0,257,2,0
60.0,62.0,274,3,0
74.0,64.0,277,2,0
69.0,82.0,267,3,0
78.0,89.0,275,3,0
77.0,75.0,280,3,0
91.0,68.0,284,4,0
54.0,68.0,291,5,0
48.0,77.0,284,6,0
55.0,96.0,277,3,0
17.0,36.0,258,2,0
77.0,83.0,272,4,0
93.0,98.0,264,3,0
65.0,91.0,264,5,0
67.0,52.0,274,3,0
95.0,88.0,264,3,0
61.0,97.0,258,4,0
57.0,39.0,286,3,0
65.0,100.0,263,4,0
85.0,81.0,275,3,0
61.0,96.0,286,2,0
65.0,90.0,286,4,0
92.0,93.0,265,2,0
37.0,41.0,269,3,0
48.0,77.0,260,2,0
82.0,91.0,269,2,0
84.0,75.0,274,3,0
57.0,46.0,248,6,0
80.0,75.0,273,3,0
49.0,91.0,241,4,0
79.0,82.0,276,2,0
48.0,67.0,264,2,0
28.0,89.0,274,6,0
47.0,56.0,274,3,0
91.0,60.0,275,4,0
75.0,60.0,269,10,0
61.0,89.0,281,10,0
47.0,79.0,280,10,0
22.0,70.0,276,10,0
50.0,48.0,283,10,0
56.0,87.0,262,10,0
84.0,85.0,273,10,0
69.0,72.0,287,2,0
53.0,64.0,266,2,0
17.0,57.0,287,3,0
48.0,71.0,258,3,0
94.0,51.0,276,3,0
77.0,89.0,261,7,0
100.0,72.0,251,7,0
49.0,65.0,279,7,0
93.0,73.0,261,7,0
38.0,43.0,272,7,0
60.0,54.0,291,6,0
50.0,82.0,279,6,0
97.0,55.0,277,6,0
93.0,95.0,273,6,0
50.0,100.0,289,8,0
52.0,84.0,269,8,0
50.0,71.0,292,8,0
55.0,40.0,269,8,0
95.0,84.0,274,8,0
48.0,42.0,263,6,0
51.0,39.0,283,6,0
96.0,48.0,279,6,0
97.0,84.0,286,6,0
97.0,66.0,279,6,0
71.0,54.0,276,6,0
82.0,49.0,289,6,0
57.0,100.0,268,10,0
48.0,93.0,286,10,0
71.0,64.0,261,3,0
63.0,61.0,290,10,0
99.0,84.0,277,10,0
79.0,83.0,283,10,0
65.0,85.0,288,10,0
70.0,85.0,291,2,0
99.0,94.0,263,4,0
65.0,62.0,281,2,0
92.0,85.0,261,2,0
24.0,50.0,292,4,0
39.0,89.0,281,5,0
82.0,85.0,260,2,0
78.0,89.0,273,2,0
62.0,79.0,275,3,0
60.0,61.0,262,2,0
49.0,57.0,267,3,0
82.0,82.0,276,3,0
48.0,81.0,271,2,0
69.0,56.0,263,3,0
40.0,89.0,269,3,0
72.0,80.0,289,3,0
75.0,84.0,267,3,0
50.0,77.0,278,3,0
78.0,50.0,286,4,0
76.0,45.0,285,2,0
94.0,52.0,274,3,0
24.0,94.0,283,4,0
99.0,66.0,272,2,0
67.0,64.0,287,2,0
76.0,57.0,277,4,0
76.0,77.0,275,10,0
55.0,64.0,278,10,0
74.0,60.0,276,10,0
81.0,85.0,278,10,0
98.0,67.0,262,10,0
98.0,98.0,279,10,0
58.0,91.0,279,10,0
18.0,75.0,285,2,0
57.0,67.0,274,2,0
70.0,62.0,263,3,0
49.0,77.0,280,3,0
70.0,56.0,306,3,0
16.0,93.0,269,7,0
58.0,59.0,300,7,0
66.0,57.0,283,7,0
51.0,55.0,272,7,0
48.0,84.0,276,7,0
56.0,71.0,276,6,0
81.0,62.0,277,6,0
57.0,70.0,281,6,0
66.0,53.0,279,6,0
22.0,91.0,276,8,0
96.0,71.0,273,8,0
87.0,88.0,271,8,0
61.0,42.0,279,8,0
66.0,85.0,269,8,0
90.0,51.0,270,6,0
64.0,67.0,282,6,0
76.0,82.0,279,6,0
97.0,41.0,292,6,0
69.0,76.0,274,6,0
98.0,55.0,266,6,0
18.0,61.0,281,6,0
62.0,91.0,269,10,0
29.0,37.0,271,10,0
87.0,48.0,275,3,0
91.0,64.0,284,10,0
53.0,79.0,268,10,0
69.0,73.0,280,10,0
14.0,58.0,283,10,0
70.0,77.0,257,2,0
77.0,75.0,279,6,0
77.0,76.0,281,6,0
76.0,99.0,273,4,0
66.0,49.0,275,3,0
50.0,95.0,267,4,0
57.0,90.0,286,3,0
97.0,62.0,267,2,0
26.0,99.0,264,5,0
72.0,62.0,284,2,0
83.0,93.0,280,2,0
55.0,40.0,296,3,0
77.0,74.0,286,2,0
24.0,63.0,273,5,0
80.0,96.0,272,3,0
50.0,59.0,286,3,0
66.0,59.0,267,3,0
66.0,77.0,258,2,0
66.0,81.0,253,3,0
96.0,83.0,260,4,0
75.0,94.0,284,4,0
78.0,77.0,271,2,0
57.0,82.0,263,2,0
78.0,68.0,288,3,0
57.0,88.0,293,2,0
84.0,56.0,269,2,0
23.0,94.0,273,4,0
53.0,37.0,275,3,0
82.0,71.0,281,3,0
59.0,64.0,281,3,0
50.0,52.0,250,2,0
100.0,74.0,265,3,0
94.0,61.0,281,2,0
86.0,61.0,278,2,0
73.0,49.0,288,2,0
49.0,94.0,271,3,0
79.0,73.0,277,2,0
83.0,50.0,293,3,0
85.0,67.0,269,2,0
65.0,37.0,290,6,0
94.0,65.0,262,2,0
76.0,81.0,273,2,0
77.0,54.0,282,3,0
77.0,91.0,266,3,0
59.0,64.0,264,2,0
69.0,90.0,263,4,0
51.0,85.0,269,2,0
80.0,67.0,261,3,0
98.0,70.0,268,10,0
69.0,72.0,273,10,0
14.0,76.0,270,10,0
95.0,90.0,271,10,0
53.0,61.0,282,10,0
64.0,52.0,280,10,0
51.0,73.0,293,3,0
36.0,73.0,263,2,0
62.0,97.0,274,3,0
98.0,58.0,290,3,0
53.0,70.0,263,3,0
80.0,95.0,280,2,0
73.0,77.0,283,3,0
82.0,80.0,256,3,0
62.0,75.0,281,4,0
87.0,48.0,244,3,0
43.0,65.0,275,2,0
57.0,60.0,267,3,0
91.0,77.0,269,3,0
75.0,59.0,253,4,0
76.0,80.0,291,2,0
85.0,49.0,286,2,0
56.0,67.0,273,2,0
86.0,84.0,277,3,0
21.0,43.0,280,2,0
94.0,59.0,284,2,0
98.0,74.0,286,3,0
42.0,45.0,273,3,0
98.0,89.0,255,2,0
100.0,93.0,291,3,0
95.0,52.0,279,2,0
95.0,50.0,282,3,0
68.0,53.0,281,2,0
64.0,38.0,267,4,0
24.0,62.0,282,6,0
37.0,72.0,280,2,0
67.0,40.0,296,3,0
86.0,89.0,250,4,0
43.0,38.0,290,2,0
67.0,67.0,252,2,0
92.0,60.0,291,3,0
43.0,46.0,294,2,0
52.0,80.0,264,4,0
16.0,42.0,287,3,0
49.0,60.0,276,2,0
37.0,63.0,289,3,0
98.0,68.0,269,3,0
33.0,97.0,277,4,0
14.0,79.0,260,4,0
54.0,79.0,280,3,0
63.0,48.0,270,4,0
55.0,69.0,281,3,0
84.0,53.0,282,4,0
51.0,97.0,300,2,0
15.0,75.0,277,4,0
97.0,79.0,281,3,0
67.0,69.0,266,3,0
48.0,67.0,269,3,0
69.0,58.0,262,3,0
60.0,62.0,280,4,0
82.0,71.0,279,5,0
86.0,95.0,277,3,0
69.0,59.0,264,3,0
87.0,87.0,278,2,0
17.0,78.0,296,6,0
94.0,51.0,271,5,0
50.0,100.0,278,3,0
16.0,72.0,258,3,0
89.0,99.0,277,3,0
69.0,51.0,275,3,0
50.0,51.0,253,3,0
16.0,46.0,275,2,0
75.0,99.0,273,5,0
64.0,66.0,267,2,0
78.0,43.0,271,3,0
81.0,74.0,293,3,0
55.0,58.0,286,2,0
53.0,53.0,263,2,0
69.0,73.0,298,2,0
80.0,53.0,271,3,0
77.0,98.0,291,6,0
84.0,80.0,278,3,0
64.0,55.0,276,2,0
78.0,57.0,282,3,0
67.0,70.0,256,3,0
81.0,77.0,281,2,0
91.0,82.0,285,2,0
75.0,89.0,280,2,0
78.0,96.0,283,4,0
54.0,52.0,284,2,0
77.0,71.0,276,3,0
89.0,63.0,284,3,0
16.0,98.0,283,5,0
77.0,99.0,267,3,0
69.0,48.0,287,4,0
61.0,81.0,256,3,0
59.0,81.0,262,3,0
58.0,80.0,257,3,0
88.0,67.0,260,3,0
51.0,63.0,263,2,0
31.0,70.0,281,3,0
52.0,52.0,296,3,0
57.0,46.0,281,3,0
50.0,77.0,286,2,0
74.0,63.0,281,3,0
74.0,77.0,283,3,0
82.0,51.0,271,2,0
74.0,71.0,268,3,0
20.0,59.0,270,3,0
63.0,48.0,276,3,0
19.0,80.0,266,6,0
40.0,62.0,292,5,0
71.0,37.0,286,5,0
84.0,73.0,256,3,0
59.0,84.0,282,4,0
57.0,85.0,286,3,0
81.0,61.0,276,5,0
80.0,70.0,259,3,0
49.0,66.0,270,3,0
55.0,64.0,299,2,0
68.0,40.0,266,5,0
55.0,67.0,262,2,0
59.0,62.0,297,2,0
91.0,80.0,282,4,0
48.0,90.0,274,3,0
84.0,66.0,270,2,0
73.0,54.0,292,3,0
28.0,59.0,281,3,0
77.0,65.0,260,4,0
67.0,65.0,281,3,0
50.0,53.0,286,3,0
32.0,47.0,283,4,0
57.0,78.0,260,3,0
51.0,80.0,270,3,0
61.0,60.0,254,2,0
83.0,73.0,276,2,0
87.0,97.0,267,3,0
70.0,63.0,277,2,0
78.0,65.0,276,3,0
71.0,53.0,271,2,0
68.0,99.0,273,2,0
75.0,53.0,286,4,0
70.0,53.0,267,7,0
59.0,94.0,268,7,0
64.0,87.0,265,7,0
61.0,88.0,268,7,0
77.0,49.0,266,7,0
51.0,64.0,261,3,0
49.0,49.0,280,7,0
77.0,75.0,262,7,0
31.0,86.0,277,7,0
54.0,76.0,282,3,0
56.0,66.0,263,3,0
65.0,77.0,259,3,0
49.0,36.0,288,3,0
82.0,79.0,279,3,0
60.0,52.0,290,2,0
64.0,63.0,276,6,0
70.0,68.0,258,3,0
65.0,89.0,273,8,0
69.0,78.0,281,8,0
93.0,74.0,266,8,0
55.0,52.0,284,8,0
75.0,87.0,288,8,0
47.0,43.0,265,3,0
72.0,88.0,264,10,0
59.0,92.0,266,10,0
98.0,49.0,271,10,0
39.0,52.0,278,8,0
93.0,87.0,269,8,0
71.0,97.0,272,8,0
49.0,54.0,277,4,0
63.0,93.0,264,3,0
45.0,64.0,271,10,0
77.0,64.0,271,10,0
77.0,63.0,280,7,0
50.0,92.0,288,7,0
45.0,42.0,271,7,0
81.0,47.0,286,7,0
83.0,67.0,267,3,0
47.0,76.0,289,10,0
25.0,89.0,256,10,0
89.0,55.0,270,10,0
97.0,57.0,277,10,0
60.0,65.0,277,10,0
67.0,72.0,276,10,0
89.0,77.0,299,3,0
60.0,91.0,268,3,0
64.0,79.0,273,3,0
57.0,66.0,286,3,0
56.0,98.0,277,3,0
60.0,90.0,291,2,0
17.0,66.0,282,3,0
74.0,49.0,273,3,0
44.0,41.0,268,7,0
51.0,89.0,290,7,0
86.0,57.0,268,7,0
96.0,48.0,291,7,0
87.0,82.0,284,7,0
58.0,79.0,260,3,0
24.0,56.0,268,7,0
42.0,80.0,272,7,0
65.0,94.0,276,7,0
73.0,92.0,279,3,0
63.0,60.0,280,3,0
95.0,48.0,274,3,0
52.0,83.0,279,3,0
96.0,55.0,290,3,0
66.0,51.0,278,2,0
98.0,44.0,261,6,0
56.0,79.0,286,3,0
97.0,54.0,272,8,0
72.0,92.0,271,8,0
74.0,78.0,286,8,0
20.0,60.0,260,8,0
73.0,56.0,263,8,0
76.0,79.0,257,3,0
65.0,54.0,270,10,0
66.0,50.0,269,10,0
96.0,97.0,279,10,0
57.0,55.0,269,8,0
61.0,82.0,296,8,0
57.0,69.0,267,8,0
59.0,47.0,268,4,0
92.0,68.0,259,3,0
79.0,56.0,278,10,0
95.0,66.0,282,10,0
24.0,81.0,277,7,0
49.0,52.0,272,7,0
49.0,68.0,280,7,0
97.0,51.0,269,7,0
55.0,78.0,284,3,0
76.0,56.0,278,10,0
53.0,99.0,270,10,0
51.0,86.0,265,10,0
57.0,93.0,268,10,0
58.0,91.0,269,10,0
60.0,98.0,272,10,0
65.0,74.0,276,4,0
91.0,75.0,262,3,0
65.0,55.0,276,5,0
18.0,49.0,270,2,0
66.0,90.0,281,7,0
78.0,80.0,284,7,0
82.0,65.0,258,7,0
54.0,64.0,283,7,0
95.0,84.0,268,7,0
65.0,85.0,280,3,0
83.0,55.0,300,7,0
15.0,60.0,281,7,0
59.0,59.0,258,7,0
99.0,94.0,280,3,0
76.0,72.0,273,3,0
64.0,67.0,291,3,0
95.0,75.0,274,3,0
53.0,66.0,267,3,0
59.0,50.0,269,2,0
69.0,86.0,279,6,0
50.0,49.0,265,3,0
89.0,96.0,263,8,0
56.0,39.0,279,8,0
77.0,68.0,276,8,0
15.0,75.0,259,8,0
88.0,58.0,259,8,0
89.0,86.0,284,3,0
65.0,52.0,273,10,0
58.0,99.0,269,10,0
56.0,85.0,284,10,0
25.0,72.0,286,8,0
87.0,89.0,278,8,0
62.0,40.0,268,8,0
72.0,75.0,277,4,0
49.0,94.0,273,3,0
57.0,91.0,299,10,0
63.0,65.0,275,10,0
91.0,63.0,287,7,0
70.0,68.0,268,7,0
66.0,95.0,260,7,0
77.0,48.0,256,7,0
68.0,97.0,271,3,0
34.0,46.0,264,10,0
97.0,64.0,270,10,0
57.0,75.0,295,10,0
66.0,65.0,277,10,0
68.0,67.0,273,10,0
49.0,78.0,272,10,0
72.0,66.0,307,3,0
77.0,89.0,276,10,0
77.0,73.0,263,10,0
59.0,73.0,288,10,0
41.0,67.0,279,10,0
94.0,64.0,263,10,0
91.0,61.0,285,10,0
70.0,84.0,272,4,0
51.0,52.0,264,3,0
22.0,70.0,286,5,0
69.0,65.0,280,2,0
20.0,68.0,297,7,0
90.0,85.0,285,7,0
76.0,85.0,267,7,0
88.0,51.0,282,7,0
31.0,63.0,267,7,0
17.0,66.0,284,3,0
91.0,77.0,265,7,0
97.0,38.0,277,7,0
61.0,77.0,281,7,0
74.0,67.0,272,3,0
65.0,82.0,277,3,0
87.0,73.0,274,3,0
56.0,71.0,262,3,0
78.0,69.0,272,3,0
73.0,57.0,261,2,0
66.0,78.0,272,6,0
15.0,81.0,294,3,0
52.0,69.0,277,8,0
44.0,66.0,265,8,0
70.0,70.0,280,8,0
63.0,52.0,283,8,0
89.0,59.0,265,8,0
96.0,85.0,282,3,0
98.0,99.0,262,10,0
62.0,82.0,261,10,0
62.0,73.0,268,10,0
69.0,43.0,266,8,0
50.0,91.0,261,8,0
71.0,93.0,275,8,0
50.0,68.0,280,4,0
93.0,60.0,277,3,0
95.0,77.0,291,10,0
17.0,61.0,279,10,0
92.0,68.0,282,7,0
64.0,48.0,268,7,0
27.0,42.0,294,7,0
66.0,87.0,284,7,0
59.0,69.0,259,3,0
93.0,98.0,287,10,0
58.0,67.0,287,10,0
96.0,60.0,276,10,0
69.0,85.0,274,10,0
41.0,38.0,279,10,0
36.0,41.0,272,10,0
71.0,78.0,262,2,0
94.0,90.0,288,4,0
51.0,76.0,287,3,0
83.0,48.0,269,3,0
22.0,62.0,286,3,0
66.0,89.0,272,4,0
14.0,58.0,277,5,0
16.0,96.0,276,5,0
81.0,78.0,286,3,0
73.0,94.0,293,3,0
70.0,58.0,265,3,0
62.0,73.0,277,4,0
50.0,83.0,278,2,0
70.0,88.0,267,2,0
53.0,73.0,295,3,0
87.0,90.0,275,2,0
59.0,60.0,262,2,0
94.0,67.0,287,3,0
20.0,53.0,274,5,0
42.0,44.0,268,2,0
43.0,66.0,267,2,0
43.0,76.0,275,2,0
77.0,86.0,290,3,0
76.0,98.0,268,3,0
82.0,90.0,279,4,0
75.0,66.0,296,2,0
63.0,98.0,275,3,0
51.0,75.0,278,3,0
23.0,70.0,260,5,0
77.0,58.0,276,3,0
54.0,63.0,273,3,0
63.0,85.0,269,3,0
55.0,45.0,264,2,0
31.0,63.0,269,3,0
98.0,74.0,279,3,0
16.0,95.0,278,7,0
54.0,78.0,281,7,0
73.0,48.0,271,7,0
16.0,63.0,277,7,0
57.0,82.0,280,7,0
88.0,88.0,265,3,0
95.0,81.0,283,7,0
93.0,70.0,298,7,0
91.0,58.0,274,7,0
77.0,82.0,288,3,0
24.0,94.0,265,3,0
74.0,74.0,273,3,0
53.0,59.0,262,3,0
89.0,77.0,283,3,0
23.0,77.0,274,2,0
69.0,66.0,291,6,0
52.0,72.0,289,3,0
90.0,58.0,278,8,0
92.0,63.0,285,8,0
72.0,59.0,284,8,0
92.0,61.0,277,8,0
79.0,86.0,277,8,0
48.0,89.0,285,3,0
27.0,76.0,284,10,0
67.0,49.0,273,10,0
48.0,70.0,268,10,0
99.0,60.0,258,8,0
49.0,88.0,286,8,0
39.0,45.0,274,8,0
99.0,92.0,286,4,0
78.0,57.0,268,3,0
50.0,73.0,288,10,0
61.0,79.0,278,10,0
88.0,60.0,287,7,0
44.0,44.0,282,7,0
73.0,78.0,284,7,0
58.0,84.0,276,7,0
74.0,98.0,277,3,0
32.0,48.0,289,10,0
88.0,83.0,266,10,0
81.0,90.0,269,10,0
59.0,92.0,270,10,0
79.0,65.0,269,10,0
92.0,64.0,267,10,0
76.0,85.0,275,3,0
91.0,65.0,280,3,0
80.0,84.0,279,2,0
73.0,72.0,275,2,0
88.0,53.0,272,4,0
65.0,40.0,268,4,0
84.0,50.0,265,2,0
93.0,50.0,279,3,0
64.0,60.0,284,4,0
66.0,72.0,276,3,0
76.0,56.0,274,3,0
34.0,72.0,278,4,0
48.0,80.0,279,5,0
79.0,61.0,273,2,0
82.0,67.0,272,3,0
51.0,71.0,270,3,0
84.0,78.0,260,3,0
66.0,79.0,277,3,0
72.0,88.0,288,3,0
53.0,91.0,281,4,0
81.0,80.0,265,2,0
58.0,90.0,291,2,0
82.0,56.0,295,5,0
72.0,99.0,277,3,0
90.0,54.0,295,4,0
98.0,91.0,286,4,0
56.0,74.0,277,3,0
77.0,82.0,277,3,0
61.0,89.0,260,2,0
97.0,61.0,280,3,0
64.0,55.0,286,2,0
99.0,97.0,265,2,0
61.0,42.0,267,4,0
72.0,71.0,286,3,0
67.0,91.0,261,2,0
90.0,56.0,274,3,0
90.0,73.0,260,2,0
63.0,61.0,267,3,0
64.0,88.0,291,2,0
44.0,65.0,250,2,0
64.0,94.0,274,3,0
65.0,95.0,265,2,0
69.0,90.0,274,5,0
93.0,51.0,271,3,0
73.0,90.0,274,3,0
83.0,60.0,270,2,0
82.0,49.0,291,3,0
39.0,91.0,285,2,0
53.0,47.0,273,6,0
88.0,81.0,276,3,0
80.0,60.0,269,3,0
68.0,79.0,278,3,0
66.0,60.0,275,2,0
61.0,61.0,272,2,0
74.0,55.0,278,3,0
61.0,83.0,283,3,0
57.0,99.0,275,3,0
68.0,54.0,272,4,0
75.0,79.0,291,3,0
29.0,57.0,265,2,0
81.0,81.0,271,4,0
53.0,68.0,264,3,0
42.0,96.0,271,3,0
64.0,67.0,293,3,0
63.0,50.0,262,4,0
81.0,81.0,282,2,0
71.0,66.0,274,2,0
70.0,83.0,264,2,0
53.0,100.0,280,4,0
16.0,93.0,279,6,0
17.0,55.0,261,3,0
70.0,95.0,274,2,0
43.0,88.0,275,4,0
49.0,62.0,273,2,0
50.0,90.0,259,2,0
57.0,59.0,284,2,0
68.0,75.0,261,3,0
62.0,61.0,280,2,0
69.0,75.0,260,3,0
63.0,70.0,266,3,0
76.0,62.0,278,3,0
62.0,76.0,279,3,0
82.0,69.0,288,3,0
20.0,70.0,275,5,0
16.0,70.0,283,3,0
20.0,78.0,275,3,0
53.0,51.0,256,2,0
71.0,63.0,253,3,0
70.0,93.0,289,3,0
92.0,94.0,278,2,0
81.0,92.0,293,3,0
79.0,62.0,262,3,0
53.0,64.0,277,3,0
51.0,56.0,274,2,0
78.0,90.0,277,3,0
50.0,91.0,268,3,0
92.0,100.0,269,4,0
59.0,54.0,274,2,0
77.0,55.0,272,3,0
74.0,87.0,283,2,0
67.0,97.0,289,3,0
56.0,59.0,276,3,0
84.0,44.0,264,5,0
53.0,77.0,263,2,0
86.0,71.0,275,3,0
77.0,68.0,269,3,0
97.0,94.0,278,3,0
69.0,87.0,260,3,0
73.0,90.0,282,2,0
42.0,47.0,281,5,0
40.0,47.0,271,5,0
33.0,41.0,288,4,0
68.0,66.0,278,2,0
78.0,80.0,287,2,0
92.0,60.0,275,2,0
66.0,66.0,269,4,0
60.0,45.0,279,4,0
86.0,83.0,272,3,0
61.0,49.0,264,2,0
71.0,68.0,304,2,0
86.0,62.0,287,3,0
96.0,59.0,276,3,0
70.0,54.0,280,2,0
38.0,49.0,292,3,0
39.0,75.0,258,3,0
49.0,40.0,269,2,0
78.0,62.0,265,3,0
74.0,79.0,271,5,0
82.0,76.0,266,3,0
60.0,42.0,275,6,0
72.0,99.0,261,4,0
73.0,97.0,266,3,0
89.0,55.0,264,2,0
74.0,94.0,272,2,0
83.0,57.0,289,2,0
24.0,88.0,276,5,0
93.0,89.0,290,7,0
96.0,62.0,296,7,0
16.0,68.0,268,7,0
21.0,85.0,275,7,0
69.0,54.0,277,7,0
66.0,96.0,294,3,0
67.0,39.0,283,7,0
85.0,58.0,270,7,0
37.0,92.0,290,7,0
64.0,64.0,284,3,0
91.0,82.0,279,3,0
96.0,68.0,286,3,0
74.0,70.0,261,3,0
94.0,99.0,288,3,0
37.0,72.0,277,2,0
92.0,85.0,279,6,0
86.0,72.0,259,3,0
66.0,49.0,267,8,0
19.0,61.0,288,8,0
65.0,61.0,275,8,0
92.0,44.0,280,8,0
83.0,80.0,267,8,0
94.0,82.0,272,3,0
42.0,69.0,270,2,0
78.0,53.0,296,3,0
58.0,76.0,271,5,0
50.0,64.0,277,8,0
82.0,76.0,276,8,0
97.0,92.0,264,8,0
80.0,93.0,271,4,0
82.0,84.0,271,3,0
95.0,99.0,267,4,0
88.0,51.0,275,4,0
50.0,86.0,259,7,0
53.0,80.0,293,7,0
82.0,74.0,269,7,0
15.0,74.0,296,7,0
92.0,70.0,258,3,0
53.0,74.0,277,10,0
58.0,100.0,285,10,0
88.0,74.0,262,10,0
85.0,72.0,257,10,0
99.0,68.0,268,10,0
94.0,73.0,277,10,0
63.0,94.0,265,3,0
85.0,90.0,266,3,0
95.0,66.0,273,3,0
71.0,66.0,279,4,0
49.0,88.0,270,3,0
71.0,69.0,266,4,0
52.0,62.0,259,2,0
48.0,72.0,264,4,0
82.0,79.0,295,3,0
83.0,76.0,273,7,0
85.0,87.0,276,7,0
57.0,64.0,270,7,0
16.0,63.0,266,7,0
85.0,64.0,251,7,0
82.0,67.0,256,3,0
90.0,89.0,277,7,0
92.0,64.0,268,7,0
90.0,48.0,271,7,0
82.0,80.0,288,3,0
84.0,81.0,282,3,0
92.0,65.0,272,3,0
82.0,82.0,300,3,0
80.0,80.0,269,3,0
60.0,85.0,263,2,0
14.0,38.0,283,6,0
85.0,89.0,273,3,0
55.0,81.0,296,8,0
49.0,71.0,265,8,0
82.0,58.0,280,8,0
59.0,77.0,265,8,0
90.0,82.0,274,8,0
62.0,72.0,280,3,0
61.0,68.0,275,2,0
52.0,55.0,283,3,0
79.0,87.0,254,5,0
49.0,89.0,292,8,0
73.0,67.0,269,8,0
67.0,49.0,276,8,0
52.0,61.0,301,4,0
72.0,64.0,259,3,0
48.0,50.0,282,4,0
19.0,79.0,265,4,0
49.0,49.0,266,7,0
90.0,76.0,270,7,0
49.0,49.0,272,7,0
60.0,53.0,274,7,0
62.0,85.0,272,3,0
64.0,50.0,279,10,0
22.0,94.0,286,10,0
90.0,55.0,286,10,0
74.0,95.0,292,10,0
85.0,54.0,283,10,0
33.0,65.0,273,10,0
50.0,73.0,285,3,0
38.0,53.0,263,3,0
80.0,86.0,286,6,0
11.0,88.0,257,4,0
72.0,87.0,267,5,0
37.0,52.0,278,3,0
41.0,50.0,286,3,0
10.0,77.0,272,4,0
92.0,85.0,277,5,0
89.0,100.0,271,5,0
42.0,53.0,260,3,0
45.0,54.0,274,3,0
11.0,81.0,272,4,0
84.0,92.0,268,5,0
41.0,55.0,292,3,0
36.0,56.0,269,3,0
38.0,54.0,248,3,0
45.0,47.0,281,3,0
78.0,99.0,279,6,0
45.0,51.0,277,3,0
76.0,89.0,276,5,0
11.0,83.0,281,4,0
38.0,55.0,278,3,0
9.0,95.0,255,4,0
46.0,57.0,284,3,0
40.0,53.0,273,3,0
89.0,92.0,289,5,0
82.0,87.0,272,5,0
40.0,49.0,286,3,0
41.0,46.0,266,3,0
38.0,50.0,272,3,0
9.0,62.0,274,4,0
45.0,57.0,271,3,0
40.0,51.0,277,3,0
45.0,55.0,283,3,0
84.0,87.0,266,6,0
10.0,94.0,280,4,0
38.0,46.0,268,3,0
45.0,50.0,271,3,0
11.0,89.0,267,4,0
41.0,54.0,266,3,0
87.0,88.0,269,5,0
45.0,48.0,274,3,0
40.0,46.0,263,3,0
10.0,80.0,278,4,0
9.0,89.0,280,4,0
84.0,74.0,265,4,1
40.0,55.0,277,3,1
57.0,70.0,279,6,1
40.0,54.0,285,3,1
43.0,47.0,286,3,1
13.0,78.0,262,2,1
44.0,55.0,274,3,1
38.0,55.0,266,3,1
39.0,54.0,262,3,1
10.0,92.0,281,4,1
37.0,46.0,275,3,1
11.0,94.0,269,4,1
10.0,81.0,274,4,1
38.0,54.0,276,3,1
85.0,100.0,286,5,1
85.0,91.0,293,5,1
11.0,93.0,266,4,1
10.0,95.0,282,5,1
36.0,56.0,289,3,1
11.0,94.0,267,4,1
81.0,70.0,286,4,1
43.0,54.0,268,3,1
90.0,98.0,266,6,1
76.0,86.0,267,5,1
43.0,50.0,282,3,1
74.0,99.0,275,3,1
9.0,77.0,278,4,1
